image_id,label,score
6722-simplified,Animation,0.772305
6763-simplified,Tiger,0.9903117
6763-simplified,Bengal tiger,0.9804266
6763-simplified,Carnivores,0.97463846
6763-simplified,Siberian Tiger,0.9744472
6763-simplified,Felidae,0.9720371
6763-simplified,Wildlife,0.967548
6763-simplified,Vertebrate,0.962476
6763-simplified,Facial expression,0.9448566
6763-simplified,Terrestrial animal,0.9439085
6763-simplified,Whiskers,0.93206483
6773-simplified,City,0.9507554
6773-simplified,Night,0.9169211
6773-simplified,Metropolis,0.9127151
6773-simplified,Tower,0.89940256
6773-simplified,Metropolitan area,0.88936716
6773-simplified,Astronomical object,0.8886328
6773-simplified,Cityscape,0.8719564
6773-simplified,Skyscraper,0.861673
6773-simplified,Moon,0.8508291
6773-simplified,Midnight,0.8153691
6774-simplified,Bird,0.94900036
6774-simplified,Facial expression,0.9448914
6774-simplified,Beak,0.80851287
6774-simplified,Animation,0.69153136
6774-simplified,Feather,0.6097028
6774-simplified,Photomontage,0.56946397
6774-simplified,Film,0.55768013
6774-simplified,Animated cartoon,0.5533898
6782-simplified,Forest,0.889976
6782-simplified,Horn,0.83611757
6782-simplified,Jungle,0.8249063
6782-simplified,Snout,0.8126352
6782-simplified,Wildlife,0.8081359
6782-simplified,Fictional character,0.7791988
6782-simplified,Natural material,0.70969355
6782-simplified,Animation,0.7084892
6782-simplified,Old-growth forest,0.64391696
6782-simplified,Antler,0.5489745
6823-simplified,Volcano,0.97536784
6823-simplified,Types of volcanic eruptions,0.9714166
6823-simplified,Volcanic landform,0.9711492
6823-simplified,Lava dome,0.9426274
6823-simplified,geological phenomenon,0.9358828
6823-simplified,Fissure vent,0.91870123
6823-simplified,Volcanic field,0.9182507
6823-simplified,Stratovolcano,0.91585064
6823-simplified,Lava,0.9110306
6823-simplified,Orange,0.9004894
6851-simplified,Bedroom,0.9769445
6851-simplified,Furniture,0.97219
6851-simplified,Bed,0.966204
6851-simplified,Bed sheet,0.9633207
6851-simplified,Bedding,0.9548254
6851-simplified,Interior design,0.93405855
6851-simplified,Lighting,0.9318384
6851-simplified,Room,0.9269426
6851-simplified,Linens,0.9236391
6851-simplified,Home,0.92227656
6857-simplified,House,0.9266235
6857-simplified,Cottage,0.91959745
6857-simplified,Astronomical object,0.81515807
6857-simplified,Barn,0.8122336
6857-simplified,Shed,0.79587173
6857-simplified,Hut,0.7940605
6857-simplified,Evening,0.7653941
6857-simplified,Log cabin,0.6760668
6857-simplified,Garden buildings,0.67012066
6857-simplified,Larch,0.62568855
6904-simplified,Facial expression,0.94493085
6904-simplified,Tooth,0.9304843
6904-simplified,Fictional character,0.90491205
6904-simplified,Screaming,0.8615822
6904-simplified,Fang,0.78653765
6904-simplified,Demon,0.78263056
6904-simplified,Supernatural creature,0.77680254
6904-simplified,Graphics,0.6810052
6904-simplified,Animation,0.66988266
6904-simplified,Tongue,0.6676097
6943-simplified,Yellow,0.96119946
6943-simplified,Art,0.91602653
6943-simplified,Graphics,0.7284847
6943-simplified,Graphic design,0.7077238
6943-simplified,Silver,0.6926184
6943-simplified,Design,0.68239254
6943-simplified,Fractal art,0.6516826
7006-simplified,Armour,0.9652042
7006-simplified,Fictional character,0.90839416
7006-simplified,Cuirass,0.90055126
7006-simplified,CG artwork,0.8797276
7006-simplified,Breastplate,0.860947
7006-simplified,Cartoon,0.8449961
7006-simplified,Mythology,0.79097116
7006-simplified,Knight,0.75882584
7006-simplified,Costume,0.70986646
7006-simplified,Animation,0.69425404
7083-simplified,Dog,0.9834813
7083-simplified,Vertebrate,0.9611467
7083-simplified,Snout,0.92751265
7083-simplified,Working animal,0.9145273
7083-simplified,Black,0.9096744
7083-simplified,Terrestrial animal,0.8066814
7083-simplified,Carnivores,0.80566037
7083-simplified,Pack animal,0.6876419
7083-simplified,Canidae,0.66818964
7083-simplified,Whiskers,0.56018114
7087-simplified,Armour,0.9555859
7087-simplified,Fictional character,0.945162
7087-simplified,Breastplate,0.7809786
7087-simplified,CG artwork,0.7484772
7087-simplified,Animation,0.7475783
7087-simplified,Cuirass,0.74725384
7087-simplified,Mask,0.7308899
7087-simplified,Costume,0.72877604
7087-simplified,Action,0.6482888
7087-simplified,Hero,0.64827466
7109-simplified,Yellow,0.9585484
7109-simplified,Orange,0.89708453
7109-simplified,Facial hair,0.83365536
7109-simplified,Beard,0.73618275
7109-simplified,Performing Arts,0.72662777
7109-simplified,Concert,0.6669432
7109-simplified,Performance,0.66506773
7109-simplified,Goggles,0.6620486
7109-simplified,Sunglasses,0.65286374
7109-simplified,Portrait photography,0.5652593
7155-simplified,Ecoregion,0.9471332
7155-simplified,Grassland,0.9440926
7155-simplified,Horizon,0.9249592
7155-simplified,Plain,0.90718955
7155-simplified,Steppe,0.89085877
7155-simplified,Prairie,0.84882367
7155-simplified,Slope,0.8129061
7155-simplified,Meadow,0.79632974
7155-simplified,Field,0.78881556
7155-simplified,Pasture,0.7440834
7182-simplified,Clothing,0.9939423
7182-simplified,Sleeve,0.9862314
7182-simplified,Shoulder,0.9772183
7182-simplified,Collar,0.9699861
7182-simplified,Trousers,0.96142304
7182-simplified,Neck,0.95564675
7182-simplified,Standing,0.9493368
7182-simplified,Fashion,0.9408029
7182-simplified,Denim,0.936748
7182-simplified,Dress shirt,0.90895075
7199-simplified,Toy,0.8889234
7199-simplified,Terrestrial animal,0.8646509
7199-simplified,Snout,0.834377
7199-simplified,Animal Figure,0.8074291
7199-simplified,Deer,0.80277234
7199-simplified,Animation,0.7498006
7199-simplified,Wildlife,0.7322382
7199-simplified,Fictional character,0.72371966
7199-simplified,Horn,0.6861607
7199-simplified,Lawn ornament,0.61586934
7247-simplified,Spacecraft,0.86649054
7247-simplified,Aerospace Engineering,0.8660082
7247-simplified,Aircraft,0.75825167
7247-simplified,Toy,0.64335656
7247-simplified,Play Vehicle,0.6193614
7247-simplified,Aerospace manufacturer,0.54709417
735-simplified,Flower,0.9821933
735-simplified,Petal,0.9788995
735-simplified,Lotus,0.97332746
735-simplified,Yellow,0.96254873
735-simplified,Aquatic plant,0.9520211
735-simplified,Nymphaea nelumbo,0.9024234
735-simplified,Pink,0.9013511
735-simplified,Nelumbonaceae,0.8855178
735-simplified,Reflection,0.828542
735-simplified,Purple,0.8006824
7412-simplified,Fictional character,0.8687585
7412-simplified,Animation,0.8151868
7412-simplified,Graphics,0.67301565
7412-simplified,Fiction,0.58840483
7412-simplified,Film,0.5875342
7412-simplified,Moustache,0.5621519
7412-simplified,Animated cartoon,0.50812954
7417-simplified,Fruit,0.9728985
7417-simplified,Produce,0.962778
7417-simplified,Natural foods,0.9184772
7417-simplified,Tomato,0.87078613
7417-simplified,Cherry tomato,0.8649847
7417-simplified,Bush tomato,0.83346796
7417-simplified,Food,0.8105179
7417-simplified,Plum tomato,0.7355037
7417-simplified,Food group,0.7324992
7417-simplified,Vegetable,0.72185713
7451-simplified,Produce,0.8751356
7451-simplified,Fruit,0.84424216
7451-simplified,Vineyard,0.8361541
7451-simplified,Painting,0.83148694
7451-simplified,Agriculture,0.8007451
7451-simplified,Grapes,0.7775122
7451-simplified,Natural foods,0.74528664
7451-simplified,Grapevines,0.71155316
7451-simplified,Grape leaves,0.6894298
7451-simplified,Plantation,0.66909
7526-simplified,Astronomical object,0.749657
7526-simplified,Outer space,0.7402095
7526-simplified,Universe,0.69265956
7526-simplified,Video Game Software,0.67328566
7526-simplified,Dome,0.6617591
7526-simplified,Science,0.59413624
7526-simplified,Digital compositing,0.5714576
7526-simplified,CG artwork,0.54167813
7526-simplified,Aerospace Engineering,0.50900126
7534-simplified,Rodent,0.9510787
7534-simplified,Snout,0.91467947
7534-simplified,Muroids,0.8795147
7534-simplified,Rat,0.876483
7534-simplified,Pest,0.8579974
7534-simplified,Animation,0.80047965
7534-simplified,Whiskers,0.75093085
7534-simplified,Murids,0.75076205
7534-simplified,Animated cartoon,0.684416
7534-simplified,Toy,0.61153084
756-simplified,Superhero,0.98907703
756-simplified,Batman,0.98132163
756-simplified,Fictional character,0.9490329
756-simplified,Hero,0.9146809
756-simplified,Justice League,0.8904486
756-simplified,Action,0.8464711
756-simplified,Film,0.84120923
756-simplified,Armour,0.8327768
756-simplified,Costume,0.79293084
756-simplified,Animation,0.76994723
7581-simplified,Sport utility vehicle,0.5319606
7582-simplified,Drinkware,0.88356566
7582-simplified,Long hair,0.8829128
7582-simplified,Brown hair,0.86921823
7582-simplified,Red hair,0.84259313
7582-simplified,Layered hair,0.8050947
7582-simplified,Drinking,0.74213225
7582-simplified,Model,0.72527736
7582-simplified,Photo shoot,0.7159884
7582-simplified,Bar,0.709504
7582-simplified,Portrait photography,0.6325582
7594-simplified,Hot air balloon,0.9773984
7594-simplified,Hot air ballooning,0.9600655
7594-simplified,Aerostat,0.94598
7594-simplified,Air sports,0.92847204
7594-simplified,Balloon,0.90470153
7594-simplified,Pink,0.88755745
7594-simplified,Lampshade,0.77309406
7594-simplified,Lantern,0.722753
7594-simplified,Flight,0.702537
7594-simplified,Design,0.6835756
7602-simplified,Pink,0.9508957
7602-simplified,Beauty,0.9475148
7602-simplified,Eyelash,0.88801455
7602-simplified,Long hair,0.7742484
7602-simplified,Hime cut,0.6419835
7602-simplified,Hair coloring,0.55269045
763-simplified,Adventure,0.90578955
763-simplified,Cloud,0.9029272
763-simplified,People in nature,0.83332604
763-simplified,Mountaineer,0.7225818
763-simplified,Hiking,0.68583035
763-simplified,Backpack,0.65309966
763-simplified,Animation,0.6291368
763-simplified,Summit,0.5639689
763-simplified,CG artwork,0.5274083
763-simplified,Alps,0.51879215
7669-simplified,Astronomical object,0.95615816
7669-simplified,atmospheric phenomenon,0.9228785
7669-simplified,Moonlight,0.8504626
7669-simplified,Moon,0.8476027
7669-simplified,Darkness,0.8456313
7669-simplified,Night,0.7814109
7669-simplified,Celestial event,0.72645205
7669-simplified,Midnight,0.7198742
7669-simplified,Meteorological phenomenon,0.7123495
7669-simplified,CG artwork,0.70290285
7721-simplified,Robot,0.8720314
7721-simplified,Armour,0.85981476
7721-simplified,Machine,0.84592235
7721-simplified,Technology,0.8443169
7721-simplified,Toy,0.74585104
7721-simplified,Silver,0.7028551
7721-simplified,Mecha,0.6826544
7721-simplified,Fictional character,0.678235
7721-simplified,Action figure,0.61443526
7721-simplified,Animation,0.5136162
7731-simplified,Clock,0.9383257
7731-simplified,Watch,0.9074995
7731-simplified,Quartz clock,0.77882993
7731-simplified,Still life photography,0.59299433
7731-simplified,Flower Arranging,0.5843926
7731-simplified,Rose family,0.5735951
7731-simplified,Floristry,0.56462854
7731-simplified,Floral design,0.5486986
7731-simplified,Rose,0.5057656
7731-simplified,Gauge,0.5002954
7775-simplified,Wood,0.96971935
7775-simplified,Tree house,0.9335419
7775-simplified,Trunk,0.8755579
7775-simplified,Woody plant,0.803474
7775-simplified,Natural material,0.74612314
7775-simplified,Outdoor Structure,0.67308986
7775-simplified,Giant sequoia,0.53591096
7775-simplified,Log cabin,0.53406876
7784-simplified,Tiger,0.9792569
7784-simplified,Bengal tiger,0.9677018
7784-simplified,Siberian Tiger,0.9413259
7784-simplified,Felidae,0.90598917
7784-simplified,Terrestrial animal,0.8883206
7784-simplified,Panthera,0.86956507
7784-simplified,Wildlife,0.848855
7784-simplified,Carnivores,0.8371134
7784-simplified,Child,0.82331675
7784-simplified,Happiness,0.7911311
7831-simplified,Steeple,0.9262064
7831-simplified,Winter,0.92389125
7831-simplified,Castle,0.9168204
7831-simplified,Spire,0.9063062
7831-simplified,Turret,0.88466
7831-simplified,Finial,0.853799
7831-simplified,Morning,0.84159935
7831-simplified,Tourist attraction,0.83432674
7831-simplified,Freezing,0.82823306
7831-simplified,Evening,0.82702386
7927-simplified,Moon,0.97420627
7927-simplified,Astronomical object,0.9638566
7927-simplified,atmospheric phenomenon,0.9438517
7927-simplified,Moonlight,0.9387829
7927-simplified,Cloud,0.90648395
7927-simplified,Full moon,0.89432997
7927-simplified,Astronomy,0.87150115
7927-simplified,Celestial event,0.84761506
7927-simplified,Night,0.8442158
7927-simplified,Star,0.82789797
7950-simplified,Blue,0.9881004
7950-simplified,Crystal,0.788711
7950-simplified,Natural material,0.7655125
7950-simplified,Mineral,0.6865416
7950-simplified,Gemstone,0.5873842
7959-simplified,Lighting,0.9201178
7959-simplified,Alley,0.8375653
7959-simplified,Evening,0.79624623
7959-simplified,Night,0.69992846
7959-simplified,Lens flare,0.5178656
7959-simplified,Heat,0.51170814
7962-simplified,High-rise building,0.95056415
7962-simplified,City,0.94933957
7962-simplified,Skyscraper,0.9428503
7962-simplified,Tower,0.9395098
7962-simplified,Metropolis,0.8865303
7962-simplified,Cityscape,0.86394274
7962-simplified,Skyline,0.7563581
7962-simplified,Condominium,0.7213794
7962-simplified,Dusk,0.70821905
7962-simplified,Evening,0.7055402
7964-simplified,Armour,0.967257
7964-simplified,Cuirass,0.9471538
7964-simplified,Knight,0.8721556
7964-simplified,Breastplate,0.87124497
7964-simplified,Vikings,0.8057014
7964-simplified,Chain mail,0.67671645
7964-simplified,Action,0.6302109
7964-simplified,Conquistador,0.5423271
7964-simplified,Hero,0.54057133
7964-simplified,Film,0.52894646
7979-simplified,Blue,0.9878103
7979-simplified,Cloud,0.9491437
7979-simplified,Dusk,0.8156359
7979-simplified,Castle,0.8054178
7979-simplified,Meteorological phenomenon,0.7565261
7979-simplified,Astronomical object,0.7356988
7979-simplified,Cumulus,0.7218915
7979-simplified,Turret,0.7100311
7979-simplified,Animation,0.7066216
7979-simplified,Evening,0.69510967
8061-simplified,Software,0.88029987
8061-simplified,Technology,0.86421525
8061-simplified,Web page,0.8634366
8061-simplified,Website,0.8512163
8061-simplified,Screenshot,0.77467716
8061-simplified,Operating system,0.6790745
8061-simplified,Software engineering,0.6715394
8061-simplified,Personal computer,0.6469398
8061-simplified,Computer program,0.6305621
8061-simplified,Computer,0.60128415
8081-simplified,Night,0.67654467
8081-simplified,Party,0.5779457
8081-simplified,Visual Effect Lighting,0.5693228
8123-simplified,Dragon Ball,0.9463784
8123-simplified,Fictional character,0.8747295
8123-simplified,Toy,0.84732777
8123-simplified,Animation,0.8163338
8123-simplified,Film,0.8137305
8123-simplified,Action figure,0.67753005
8123-simplified,Hero,0.67223704
8123-simplified,Anime,0.6354055
8123-simplified,Animated cartoon,0.6151165
8123-simplified,Liberty spikes,0.6111274
8124-simplified,Active Shirt,0.8809035
8130-simplified,Mask,0.78986084
8130-simplified,Costume,0.69172925
8130-simplified,Winter,0.6402177
8130-simplified,Hood,0.6364772
8130-simplified,Cosplay,0.61861354
8130-simplified,Goth subculture,0.59356236
8185-simplified,Spacecraft,0.9124971
8185-simplified,Aerospace Engineering,0.8872545
8185-simplified,Outer space,0.75081074
8185-simplified,Aircraft,0.7327484
8185-simplified,Astronomical object,0.7048045
8185-simplified,Science,0.58603764
8185-simplified,Universe,0.5837082
8185-simplified,Digital compositing,0.5668802
8185-simplified,Aerospace manufacturer,0.53389335
8185-simplified,Video Game Software,0.53289497
8194-simplified,Motor vehicle,0.97376466
8194-simplified,Car,0.9635137
8194-simplified,Automotive Exterior,0.94625044
8194-simplified,Car door,0.9201305
8194-simplified,Classic car,0.8684544
8194-simplified,Luxury vehicle,0.80206954
8194-simplified,Vintage car,0.7220559
8194-simplified,Hardtop,0.713643
8194-simplified,Personal luxury car,0.699697
8194-simplified,Antique car,0.6572787
8201-simplified,Blue,0.98825246
8201-simplified,Spire,0.9315395
8201-simplified,Tower,0.8791574
8201-simplified,Castle,0.78656524
8201-simplified,Turret,0.7407533
8201-simplified,Skyscraper,0.7281256
8201-simplified,Steeple,0.70708114
8201-simplified,Gothic architecture,0.6720105
8201-simplified,Animation,0.61895376
8201-simplified,Graphics,0.5997874
8225-simplified,Blue,0.98952824
8225-simplified,Cheek,0.9868
8225-simplified,Eyebrow,0.9859298
8225-simplified,Lips,0.98479617
8225-simplified,Skin,0.9817068
8225-simplified,Eyelash,0.9802232
8225-simplified,Beauty,0.9736432
8225-simplified,Black hair,0.97149193
8225-simplified,Hairstyle,0.9701936
8225-simplified,Eye,0.96383876
8259-simplified,Formal wear,0.97198683
8259-simplified,Collar,0.96591663
8259-simplified,Outerwear,0.9573854
8259-simplified,Suit,0.94204223
8259-simplified,Coat,0.92502946
8259-simplified,Hat,0.92084324
8259-simplified,Black,0.90716577
8259-simplified,Monochrome photography,0.8974097
8259-simplified,Necktie,0.8940079
8259-simplified,Blazer,0.8869069
8270-simplified,Fictional character,0.9226912
8270-simplified,Wing,0.9204518
8270-simplified,CG artwork,0.86264795
8270-simplified,Mythical creature,0.843216
8270-simplified,Supernatural creature,0.755521
8270-simplified,Mythology,0.73015666
8270-simplified,Dragon,0.6562074
8270-simplified,Cryptid,0.6250825
8270-simplified,Animation,0.6154831
8270-simplified,Armour,0.5345937
8279-simplified,String instrument,0.9860026
8279-simplified,Chordophone,0.9853901
8279-simplified,Plucked string instrument,0.9822256
8279-simplified,Guitar,0.9816265
8279-simplified,Musical instrument,0.9740518
8279-simplified,Cat,0.9377858
8279-simplified,Music,0.9282734
8279-simplified,Electric guitar,0.9095954
8279-simplified,Guitarist,0.9060877
8279-simplified,Folk instrument,0.8385144
8326-simplified,Fictional character,0.9343714
8326-simplified,Animation,0.81837225
8326-simplified,Supernatural creature,0.74209446
8326-simplified,Fiction,0.71552825
8326-simplified,CG artwork,0.71496564
8326-simplified,Mask,0.58123904
8326-simplified,Demon,0.5508346
8326-simplified,Animated cartoon,0.5300588
8326-simplified,Cryptid,0.5300222
8326-simplified,Armour,0.5242827
8342-simplified,Animation,0.7018037
8342-simplified,Graphics,0.65692335
8342-simplified,Graphic design,0.59317124
8342-simplified,Hero,0.5473788
8342-simplified,Fictional character,0.51176935
8360-simplified,Night,0.6656238
8360-simplified,Holiday,0.5161123
8368-simplified,Car,0.922322
8368-simplified,Automotive lighting,0.9154455
8368-simplified,Honda Motor Company,0.76027215
8368-simplified,Bumper,0.7361307
8368-simplified,Sedan,0.71185625
8368-simplified,Personal luxury car,0.7006873
8368-simplified,Rolling,0.68157405
8368-simplified,Mid-size car,0.68157333
8368-simplified,Coupé,0.6507014
8368-simplified,Full-size car,0.6294596
8421-simplified,Beauty,0.95691663
8421-simplified,Fashion,0.95187134
8421-simplified,Eyelash,0.9279498
8421-simplified,Fictional character,0.9144917
8421-simplified,Black,0.90701216
8421-simplified,CG artwork,0.8980004
8421-simplified,Purple,0.8765555
8421-simplified,Long hair,0.8635256
8421-simplified,Costume,0.7585103
8421-simplified,Headpiece,0.750803
8437-simplified,Beak,0.9619968
8437-simplified,Bird,0.91289395
8437-simplified,Bird of prey,0.8638752
8437-simplified,Accipitridae,0.8316017
8437-simplified,Accipitriformes,0.78251016
8437-simplified,Feather,0.7338684
8437-simplified,Falconiformes,0.6930937
8437-simplified,Fictional character,0.68123585
8437-simplified,Eagle,0.6355077
8437-simplified,Falcon,0.5409472
8441-simplified,atmospheric phenomenon,0.94768184
8441-simplified,Horizon,0.93593675
8441-simplified,Darkness,0.8566129
8441-simplified,Moonlight,0.8302657
8441-simplified,Astronomical object,0.79905075
8441-simplified,Night,0.7840692
8441-simplified,Evening,0.7750759
8441-simplified,Walking,0.73994684
8441-simplified,Mist,0.7285649
8441-simplified,Dusk,0.72567934
8450-simplified,Graphics,0.6437726
8450-simplified,Graphic design,0.5703093
8467-simplified,Technology,0.88017577
8467-simplified,Electronics,0.7653277
8467-simplified,Display device,0.64943135
8467-simplified,Night,0.6298682
8467-simplified,Neon,0.6022705
8493-simplified,Reflection,0.8485343
8493-simplified,Glass,0.73549956
8493-simplified,Precipitation,0.7080512
8493-simplified,Rain,0.5861204
8493-simplified,Aquatic plant,0.5843174
8493-simplified,Lens flare,0.5544524
8493-simplified,Pond,0.52749217
8493-simplified,Night,0.5082861
8524-simplified,Facial expression,0.94494617
8524-simplified,Fictional character,0.9420738
8524-simplified,Smile,0.9349343
8524-simplified,Happiness,0.9117236
8524-simplified,Costume,0.7957246
8524-simplified,Pleased,0.7603366
8524-simplified,Costume Hat,0.7335779
8524-simplified,Leprechaun,0.69159234
8524-simplified,Costume design,0.6407478
8524-simplified,Animation,0.63372916
8543-simplified,Yoda,0.9556974
8543-simplified,Fictional character,0.903387
8543-simplified,Animation,0.8721144
8543-simplified,Cartoon,0.8431788
8543-simplified,Animated cartoon,0.8327994
8543-simplified,Snout,0.7096244
8543-simplified,Toy,0.6005473
8543-simplified,Fiction,0.5079677
8549-simplified,Facial expression,0.9448719
8549-simplified,Portrait photography,0.8463301
8549-simplified,Hood,0.8090567
8549-simplified,Film,0.7888148
8549-simplified,Portrait,0.65423197
8549-simplified,No expression,0.6355232
8549-simplified,Fictional character,0.59557956
8549-simplified,Model,0.507829
8596-simplified,Flower,0.99086416
8596-simplified,Petal,0.9764139
8596-simplified,Pink,0.94498223
8596-simplified,Flowering plant,0.8423803
8596-simplified,Watercolor painting,0.7041542
8596-simplified,Pedicel,0.64131886
8596-simplified,Paint,0.6123455
8596-simplified,Rose family,0.5970161
8596-simplified,Floral design,0.5968412
8596-simplified,Blossom,0.5950215
8644-simplified,Dog,0.99550444
8644-simplified,Vertebrate,0.96031785
8644-simplified,Carnivores,0.95124835
8644-simplified,Snout,0.91920847
8644-simplified,Black,0.90739244
8644-simplified,Terrestrial animal,0.82757634
8644-simplified,Canidae,0.7665969
8644-simplified,Guard dog,0.5772033
8644-simplified,Ancient dog breeds,0.5606963
8644-simplified,Working animal,0.52026767
8682-simplified,Night,0.813649
8682-simplified,Astronomical object,0.79670566
8682-simplified,Unidentified flying object,0.7668008
8682-simplified,Moonlight,0.66395855
8682-simplified,Star,0.6505234
8682-simplified,Dusk,0.6345906
8682-simplified,Evening,0.6325804
8682-simplified,Astronomy,0.5731075
8682-simplified,Science,0.53261214
8682-simplified,Universe,0.5275727
8743-simplified,Fictional character,0.8706893
8743-simplified,Animation,0.7986027
8743-simplified,Toy,0.7716321
8743-simplified,Pokémon,0.71661174
8743-simplified,Animated cartoon,0.64798737
877-simplified,Jewellery,0.961665
877-simplified,Earring,0.9597257
877-simplified,Body Jewelry,0.93910044
877-simplified,Gemstone,0.90643066
877-simplified,Crystal,0.8782837
877-simplified,Natural material,0.86269844
877-simplified,Silver,0.8412915
877-simplified,Diamond,0.8040665
877-simplified,Platinum,0.7417039
877-simplified,Jewelry Making,0.7137407
8861-simplified,Neon,0.8815087
8861-simplified,Neon sign,0.8093471
8861-simplified,Night,0.73320943
8861-simplified,Electronic signage,0.714194
8861-simplified,Visual Effect Lighting,0.6238284
8872-simplified,Visual arts,0.866366
8872-simplified,Tradition,0.79839265
8872-simplified,Market,0.7326296
8872-simplified,Umbrella,0.72927994
8872-simplified,Sari,0.70224494
8872-simplified,Watercolor painting,0.64442253
8872-simplified,Paint,0.5915355
8872-simplified,Monk,0.57376665
8872-simplified,Acrylic paint,0.5518886
8872-simplified,Modern art,0.5468952
895-simplified,Dusk,0.9639648
895-simplified,Afterglow,0.96386194
895-simplified,Sunset,0.96356255
895-simplified,Horizon,0.9593736
895-simplified,Sunrise,0.95330274
895-simplified,Cloud,0.915817
895-simplified,Rock,0.91309065
895-simplified,atmospheric phenomenon,0.9005993
895-simplified,Evening,0.8864942
895-simplified,Terrain,0.8859034
8977-simplified,Green,0.98627347
8977-simplified,Amphibians,0.98337555
8977-simplified,Frog,0.9816643
8977-simplified,Yellow,0.9762482
8977-simplified,True frog,0.9517666
8977-simplified,Tree frog,0.92405105
8977-simplified,Reptile,0.9210083
8977-simplified,Tree frogs,0.91231734
8977-simplified,Black,0.9091489
8977-simplified,Red-eyed tree frog,0.90441024
8980-simplified,City,0.9765599
8980-simplified,Urban area,0.9683328
8980-simplified,Metropolitan area,0.944448
8980-simplified,Road,0.93516976
8980-simplified,High-rise building,0.9304103
8980-simplified,Street,0.9065286
8980-simplified,Skyscraper,0.89236206
8980-simplified,Metropolis,0.8877065
8980-simplified,Pedestrian,0.86797
8980-simplified,Evening,0.8464138
9043-simplified,Yellow,0.96075875
9043-simplified,Food,0.95892316
9043-simplified,Produce,0.89046925
9043-simplified,Potato,0.8789276
9043-simplified,Yukon Gold potato,0.8597098
9043-simplified,Tuber,0.85347766
9043-simplified,Vegetable,0.8106808
9043-simplified,Russet burbank potato,0.75878984
9043-simplified,Root Vegetables,0.74337
9043-simplified,Natural foods,0.7026262
9082-simplified,Shrub,0.94791085
9082-simplified,Garden,0.9301901
9082-simplified,House,0.9176275
9082-simplified,Home,0.91648895
9082-simplified,Groundcover,0.8647514
9082-simplified,Spring,0.86131555
9082-simplified,Estate,0.83474374
9082-simplified,Landscaping,0.8245393
9082-simplified,Cottage,0.8174914
9082-simplified,Farmhouse,0.8085217
9099-simplified,Toy,0.79068315
9099-simplified,Animation,0.69684666
9099-simplified,Fictional character,0.6293929
9099-simplified,Happiness,0.6152619
9099-simplified,Crown,0.57875377
9099-simplified,Action figure,0.5430277
9099-simplified,Figurine,0.5403142
9099-simplified,Animated cartoon,0.52756363
9152-simplified,Armour,0.9442616
9152-simplified,Fictional character,0.90863764
9152-simplified,Technology,0.8875704
9152-simplified,Robot,0.866017
9152-simplified,Animation,0.8487479
9152-simplified,Toy,0.8465332
9152-simplified,Machine,0.84052783
9152-simplified,Mecha,0.7909386
9152-simplified,Action figure,0.7467024
9152-simplified,Graphics,0.628524
917-simplified,Art,0.9222373
917-simplified,Painting,0.8347248
917-simplified,Illustration,0.7778308
917-simplified,Mythology,0.7035079
917-simplified,Modern art,0.6585903
917-simplified,Watercolor painting,0.6180385
917-simplified,Mural,0.61296844
9234-simplified,Astronomical object,0.94354826
9234-simplified,Outer space,0.93941206
9234-simplified,Universe,0.8714826
9234-simplified,Star,0.817107
9234-simplified,Astronomy,0.7638559
9234-simplified,Planet,0.7333109
9234-simplified,Dome,0.69064814
9234-simplified,Galaxy,0.67745006
9234-simplified,Night,0.6687811
9234-simplified,Science,0.6391593
9295-simplified,Motorcycle,0.98455006
9295-simplified,Red,0.9753645
9295-simplified,Fuel tank,0.9750447
9295-simplified,Automotive lighting,0.9525357
9295-simplified,Automotive Tire,0.93044
9295-simplified,Fender,0.87503564
9295-simplified,Automotive Wheel System,0.86909693
9295-simplified,Vehicle brake,0.8617025
9295-simplified,Spoke,0.83987564
9295-simplified,Carbon fibers,0.7829846
9366-simplified,Gadget,0.959427
9366-simplified,Mobile phone,0.9316108
9366-simplified,Electronic device,0.92729324
9366-simplified,Portable communications device,0.89269674
9366-simplified,Smartphone,0.8907618
9366-simplified,Telephony,0.88273644
9366-simplified,Display device,0.8737452
9366-simplified,Technology,0.86663866
9366-simplified,Mobile device,0.8608701
9366-simplified,Rabbit,0.860144
9393-simplified,Tower,0.8738859
9393-simplified,Animation,0.59273756
940-simplified,Animation,0.7338894
940-simplified,Toy,0.69971764
940-simplified,Animated cartoon,0.6633368
940-simplified,Fedora,0.65025693
940-simplified,Fictional character,0.6137469
940-simplified,Sun hat,0.5660463
9426-simplified,Hairstyle,0.9702948
9426-simplified,Facial expression,0.9449171
9426-simplified,Anime,0.8774711
9426-simplified,CG artwork,0.828865
9426-simplified,Animation,0.74208933
9426-simplified,Gesture,0.74032354
9426-simplified,Animated cartoon,0.63390446
9462-simplified,Sculpture,0.9384082
9462-simplified,Statue,0.8847818
9462-simplified,Monument,0.81247485
9462-simplified,Column,0.7259178
9462-simplified,Mythology,0.7091038
9462-simplified,Ancient history,0.6828123
9462-simplified,Bronze sculpture,0.6799247
9462-simplified,Classical sculpture,0.62739915
9462-simplified,Middle Ages,0.52854174
9484-simplified,Musical instrument,0.99192494
9484-simplified,Plucked string instrument,0.9885427
9484-simplified,String instrument,0.9871986
9484-simplified,Chordophone,0.98544073
9484-simplified,Guitar,0.98275787
9484-simplified,Guitarist,0.9822677
9484-simplified,Music,0.9648367
